,id,date,store_nbr,item_nbr,unit_sales,onpromotion,class,outlier_flag,holiday_flag,expanding_mean,lag_7,lag_30,rolling_std_7,lag_1,lag_2,lag_12,rolling_mean_7,dcoilwtico
1361,20661682,2014-03-16,32,106716,1.0,0.0,1032,0,0,3.968933539456221,6.0,2.0,1.951800145897067,5.0,6.0,1.0,4.142857142857143,99.23
1363,20663621,2014-03-16,34,106716,5.0,0.0,1032,0,0,3.970445367110977,4.0,1.0,1.976047040118709,1.0,5.0,2.0,4.285714285714286,99.23
1365,20664948,2014-03-16,35,106716,3.0,0.0,1032,0,0,3.9690245100581056,6.0,1.0,1.864454471471609,5.0,1.0,3.0,3.857142857142857,99.23
1367,20665841,2014-03-16,36,106716,6.0,0.0,1032,0,0,3.971993772470301,2.0,5.0,1.812653934349933,3.0,5.0,9.0,4.428571428571429,99.23
1369,20688970,2014-03-16,51,106716,3.0,0.0,1032,0,0,3.970574803459396,5.0,1.0,1.8644544714716096,6.0,3.0,2.0,4.142857142857143,99.23
1371,20718357,2014-03-17,24,106716,5.0,0.0,1032,0,0,3.972075423279426,6.0,3.0,1.732050807568878,3.0,6.0,6.0,4.0,98.43
1373,20721190,2014-03-17,26,106716,6.0,0.0,1032,0,0,3.9750272785584952,5.0,4.0,1.8644544714716096,5.0,3.0,3.0,4.142857142857143,98.43
1375,20722298,2014-03-17,27,106716,5.0,0.0,1032,0,0,3.976517064490823,1.0,3.0,1.2535663410560205,6.0,5.0,5.0,4.714285714285714,98.43
1377,20723736,2014-03-17,28,106716,2.0,0.0,1032,0,0,3.973648389506076,5.0,2.0,1.6035674514745475,5.0,6.0,7.0,4.285714285714286,98.43
1379,20725035,2014-03-17,30,106716,2.0,0.0,1032,0,0,3.970788029521284,3.0,4.0,1.7728105208558371,2.0,5.0,2.0,4.142857142857143,98.43
1381,20727208,2014-03-17,32,106716,5.0,0.0,1032,0,0,3.9722774824452767,6.0,6.0,1.6329931618554523,2.0,2.0,13.0,4.0,98.43
1383,20729024,2014-03-17,34,106716,6.0,0.0,1032,0,0,3.975207717297234,3.0,7.0,1.718249385968451,5.0,2.0,7.0,4.428571428571429,98.43
1385,20730307,2014-03-17,35,106716,3.0,0.0,1032,0,0,3.973800491153949,5.0,5.0,1.7728105208558376,6.0,5.0,1.0,4.142857142857143,98.43
1387,20731085,2014-03-17,36,106716,13.0,0.0,1032,0,0,3.986806542319433,6.0,10.0,3.804758924845369,3.0,6.0,5.0,5.142857142857143,98.43
1389,20752954,2014-03-17,51,106716,1.0,0.0,1032,0,0,3.982508978949189,5.0,1.0,4.117326918327104,13.0,3.0,3.0,4.571428571428571,98.43
1390,20781574,2014-03-18,24,106716,4.0,0.0,1032,0,0,3.982534109726561,2.0,4.0,3.976119189552021,1.0,13.0,11.0,4.857142857142857,100.08
1392,20784389,2014-03-18,26,106716,4.0,0.0,1032,0,0,3.982559168392663,2.0,3.0,3.804758924845369,4.0,1.0,2.0,5.142857142857143,100.08
1394,20785433,2014-03-18,27,106716,3.0,0.0,1032,0,0,3.981151490500983,5.0,1.0,3.891382420536068,4.0,4.0,3.0,4.857142857142857,100.08
1396,20786818,2014-03-18,28,106716,2.0,0.0,1032,0,0,3.97831722513546,6.0,5.0,3.9880774697543058,3.0,4.0,3.0,4.285714285714286,100.08
1399,20790399,2014-03-18,32,106716,1.0,0.0,1032,0,0,3.974062486242409,3.0,1.0,4.163331998932265,2.0,3.0,6.0,4.0,100.08
1401,20792237,2014-03-18,34,106716,13.0,0.0,1032,0,0,3.9869382886871416,13.0,1.0,4.163331998932265,1.0,2.0,7.0,4.0,100.08
1403,20793568,2014-03-18,35,106716,3.0,0.0,1032,0,0,3.985532393689012,1.0,11.0,3.9880774697543058,13.0,1.0,1.0,4.285714285714286,100.08
1405,20794371,2014-03-18,36,106716,6.0,0.0,1032,0,0,3.988397923712214,4.0,3.0,4.035556254807297,3.0,13.0,1.0,4.571428571428571,100.08
1407,20815905,2014-03-18,51,106716,6.0,0.0,1032,0,0,3.9912553130251225,4.0,6.0,4.059087394500208,6.0,3.0,4.0,4.857142857142857,100.08
1409,20844648,2014-03-19,24,106716,5.0,0.0,1032,0,0,3.9926861565527454,3.0,4.0,3.976119189552021,6.0,6.0,3.0,5.142857142857143,100.71
1411,20847545,2014-03-19,26,106716,4.0,0.0,1032,0,0,3.9926965161043713,2.0,6.0,3.7796447300922735,5.0,6.0,5.0,5.428571428571429,100.71
1413,20848614,2014-03-19,27,106716,3.0,0.0,1032,0,0,3.991292419193333,1.0,2.0,3.450327796711774,4.0,5.0,3.0,5.714285714285714,100.71
1415,20850082,2014-03-19,28,106716,1.0,0.0,1032,0,0,3.987067429900687,13.0,5.0,1.8257418583505525,3.0,4.0,4.0,4.0,100.71
1417,20851361,2014-03-19,30,106716,3.0,0.0,1032,0,0,3.985675233243563,3.0,6.0,1.8257418583505525,1.0,3.0,1.0,4.0,100.71
1419,20853405,2014-03-19,32,106716,8.0,0.0,1032,0,0,3.9913292117882895,6.0,5.0,2.288688541085317,3.0,1.0,2.0,4.285714285714286,100.71
1421,20855206,2014-03-19,34,106716,5.0,0.0,1032,0,0,3.9927478767506135,6.0,1.0,2.193062655175133,8.0,3.0,2.0,4.142857142857143,100.71
1423,20856497,2014-03-19,35,106716,3.0,0.0,1032,0,0,3.991353567934953,5.0,5.0,2.1930626551751327,5.0,8.0,3.0,3.857142857142857,100.71
1425,20857211,2014-03-19,36,106716,8.0,0.0,1032,0,0,3.996975792944861,4.0,3.0,2.6992062325273123,3.0,5.0,2.0,4.428571428571429,100.71
1428,20907400,2014-03-20,24,106716,2.0,0.0,1032,0,0,3.994178908080793,3.0,6.0,2.8115408417381924,8.0,3.0,2.0,4.285714285714286,99.68
1430,20910232,2014-03-20,26,106716,2.0,0.0,1032,0,0,3.9913898466708897,1.0,3.0,2.63673679998231,2.0,8.0,1.0,4.428571428571429,99.68
1431,20911231,2014-03-20,27,106716,4.0,0.0,1032,0,0,3.9914018720247015,3.0,5.0,2.5727509827124004,2.0,2.0,5.0,4.571428571428571,99.68
1433,20912565,2014-03-20,28,106716,1.0,0.0,1032,0,0,3.9872297634165776,8.0,6.0,2.370453040886406,4.0,2.0,3.0,3.571428571428572,99.68
1435,20913825,2014-03-20,30,106716,1.0,0.0,1032,0,0,3.9830692762809,5.0,5.0,2.4494897427831748,1.0,4.0,2.0,3.0,99.68
1437,20915989,2014-03-20,32,106716,1.0,0.0,1032,0,0,3.978920362127519,3.0,2.0,2.5634797778466187,1.0,1.0,3.0,2.7142857142857144,99.68
1439,20917790,2014-03-20,34,106716,8.0,0.0,1032,0,0,3.984505194957897,8.0,2.0,2.5634797778466187,1.0,1.0,3.0,2.7142857142857144,99.68
1441,20919115,2014-03-20,35,106716,8.0,0.0,1032,0,0,3.990074535880286,2.0,5.0,3.207134902949091,8.0,1.0,2.0,3.571428571428572,99.68
1443,20919890,2014-03-20,36,106716,8.0,0.0,1032,0,0,3.995628449265493,2.0,6.0,3.5050983275386565,8.0,8.0,2.0,4.428571428571429,99.68
1445,20970294,2014-03-21,24,106716,4.0,0.0,1032,0,0,3.995634495670382,4.0,3.0,3.5050983275386565,8.0,8.0,1.0,4.428571428571429,99.97
1447,20973299,2014-03-21,26,106716,3.0,0.0,1032,0,0,3.9942593099028816,1.0,13.0,3.251373336211727,4.0,8.0,13.0,4.714285714285714,99.97
1448,20974362,2014-03-21,27,106716,4.0,0.0,1032,0,0,3.994267228096119,1.0,1.0,2.8535691936340277,3.0,4.0,3.0,5.142857142857143,99.97
1450,20975786,2014-03-21,28,106716,3.0,0.0,1032,0,0,3.992897714007832,1.0,4.0,2.439750182371336,4.0,3.0,6.0,5.428571428571429,99.97
1453,20979123,2014-03-21,32,106716,4.0,0.0,1032,0,0,3.9929074833145615,8.0,4.0,2.1930626551751358,3.0,4.0,5.0,4.857142857142857,99.97
1455,20980909,2014-03-21,34,106716,7.0,0.0,1032,0,0,3.997038104903415,8.0,3.0,1.976047040118708,4.0,3.0,2.0,4.714285714285714,99.97
1457,20982260,2014-03-21,35,106716,3.0,0.0,1032,0,0,3.995670425747169,8.0,2.0,1.4142135623730925,7.0,4.0,4.0,4.0,99.97
1459,20983028,2014-03-21,36,106716,7.0,0.0,1032,0,0,3.9997859457118983,4.0,1.0,1.8126539343499315,3.0,7.0,3.0,4.428571428571429,99.97
1461,21005122,2014-03-21,51,106716,3.0,0.0,1032,0,0,3.998418249479735,3.0,13.0,1.8126539343499315,7.0,3.0,4.0,4.428571428571429,99.97
1462,21035905,2014-03-22,24,106716,3.0,0.0,1032,0,0,3.9970542901225214,4.0,3.0,1.8898223650461352,3.0,7.0,1.0,4.285714285714286,99.97
1464,21038941,2014-03-22,26,106716,7.0,0.0,1032,0,0,4.001151078266966,3.0,6.0,2.03540097839643,3.0,3.0,13.605467546210788,4.857142857142857,99.97
1467,21041613,2014-03-22,28,106716,3.0,0.0,1032,0,0,3.999787112220281,4.0,6.0,2.138089935299396,7.0,3.0,4.0,4.714285714285714,99.97
1469,21043023,2014-03-22,30,106716,1.0,0.0,1032,0,0,3.9957057692104576,7.0,5.0,2.267786838055361,3.0,7.0,3.0,3.857142857142857,99.97
1471,21045346,2014-03-22,32,106716,2.0,0.0,1032,0,0,3.9929942124588127,3.0,4.0,2.360387377408327,1.0,3.0,2.0,3.7142857142857135,99.97
1473,21047251,2014-03-22,34,106716,5.0,0.0,1032,0,0,3.994360570379493,7.0,3.0,1.9880595947760056,2.0,1.0,3.0,3.4285714285714284,99.97
1475,21048627,2014-03-22,35,106716,2.0,0.0,1032,0,0,3.991658184782773,3.0,1.0,2.058663459163547,5.0,2.0,7.0,3.2857142857142856,99.97
1476,21049483,2014-03-22,36,106716,8.0,0.0,1032,0,0,3.997082192651808,3.0,3.0,2.708012801545318,2.0,5.0,5.0,4.0,99.97
1479,21103107,2014-03-23,24,106716,4.0,0.0,1032,0,0,3.997086135634711,7.0,8.0,2.3704530408864053,8.0,2.0,1.0,3.571428571428572,99.97
1481,21105842,2014-03-23,26,106716,4.0,0.0,1032,0,0,3.997090067975285,3.0,5.0,2.3603873774083275,4.0,8.0,2.0,3.7142857142857135,99.97
1483,21107078,2014-03-23,27,106716,6.0,0.0,1032,0,0,3.999789407506316,1.0,3.0,2.14919697074224,4.0,4.0,1.0,4.428571428571429,99.97
1487,21112317,2014-03-23,32,106716,1.0,0.0,1032,0,0,3.995752005881139,2.0,8.0,2.360387377408329,6.0,4.0,1.0,4.285714285714286,99.97
1489,21114198,2014-03-23,34,106716,4.0,0.0,1032,0,0,3.9957577155506536,5.0,2.0,2.3401261667248785,1.0,6.0,5.0,4.142857142857143,99.97
1491,21115471,2014-03-23,35,106716,2.0,0.0,1032,0,0,3.993078846133807,2.0,2.0,2.3401261667248785,4.0,1.0,1.0,4.142857142857143,99.97
1493,21116374,2014-03-23,36,106716,7.0,0.0,1032,0,0,3.9971095715411344,8.0,4.0,2.081665999466132,2.0,4.0,3.0,4.0,99.97
1496,21168460,2014-03-24,24,106716,2.0,0.0,1032,1,0,3.994436064751923,4.0,1.0,2.2146697055682814,7.0,2.0,4.0,3.7142857142857135,100.05
1498,21171310,2014-03-24,26,106716,3.0,0.0,1032,1,0,3.993106604772308,4.0,1.0,2.225394561056745,2.0,7.0,3.0,3.571428571428572,100.05
1500,21172337,2014-03-24,27,106716,3.0,0.0,1032,1,0,3.991780694752585,6.0,1.0,1.9518001458970629,3.0,2.0,2.0,3.142857142857143,100.05
1502,21173749,2014-03-24,28,106716,2.0,0.0,1032,1,0,3.9891249871595815,1.0,8.0,1.7994708216848712,3.0,3.0,4.0,3.2857142857142856,100.05
1504,21175046,2014-03-24,30,106716,6.0,0.0,1032,1,0,3.991802583714629,4.0,8.0,2.0701966780270604,2.0,3.0,6.0,3.571428571428572,100.05
1506,21177243,2014-03-24,32,106716,1.0,0.0,1032,1,0,3.9878241228320297,2.0,8.0,2.2253945610567447,6.0,2.0,7.0,3.4285714285714284,100.05
1508,21179038,2014-03-24,34,106716,8.0,0.0,1032,1,0,3.9931523776489857,7.0,4.0,2.507132682112033,1.0,6.0,5.0,3.571428571428572,100.05
1511,21181167,2014-03-24,36,106716,12.0,0.0,1032,1,0,4.003771538951838,2.0,3.0,3.915780041490244,8.0,1.0,10.0,5.0,100.05
1513,21231617,2014-03-25,24,106716,5.0,0.0,1032,0,0,4.005091046847267,3.0,4.0,3.817254061682112,12.0,8.0,1.0,5.285714285714286,99.66
1515,21234346,2014-03-25,26,106716,1.0,0.0,1032,0,0,4.001116058690061,3.0,3.0,4.08248290463863,5.0,12.0,4.0,5.0,99.66
1516,21235243,2014-03-25,27,106716,1.0,0.0,1032,0,0,3.997151572483073,2.0,4.0,4.220133150686577,1.0,5.0,3.0,4.857142857142857,99.66
1518,21236624,2014-03-25,28,106716,2.0,0.0,1032,0,0,3.9945168078755753,6.0,7.0,4.309458036856673,1.0,1.0,1.0,4.285714285714286,99.66
1520,21237938,2014-03-25,30,106716,2.0,0.0,1032,0,0,3.991888985994316,1.0,3.0,4.197504927816954,2.0,1.0,5.0,4.428571428571429,99.66
1522,21240139,2014-03-25,32,106716,2.0,0.0,1032,0,0,3.989268079433798,8.0,7.0,3.952094080237413,2.0,2.0,1.0,3.571428571428572,99.66
1524,21241928,2014-03-25,34,106716,6.0,0.0,1032,0,0,3.9919103027196927,12.0,3.0,1.9760470401187011,2.0,2.0,1.0,2.7142857142857144,99.66
1526,21243214,2014-03-25,35,106716,6.0,0.0,1032,0,0,3.9945455910363337,5.0,3.0,2.193062655175129,6.0,2.0,11.0,2.857142857142857,99.66
1528,21244001,2014-03-25,36,106716,10.0,0.0,1032,0,0,4.0024164356090255,1.0,7.0,3.287784027201879,6.0,6.0,3.0,4.142857142857143,99.66
1530,21265638,2014-03-25,51,106716,2.0,0.0,1032,0,0,3.999795471688071,1.0,3.0,3.1471831698777724,10.0,6.0,6.0,4.285714285714286,99.66
1532,21294320,2014-03-26,24,106716,7.0,0.0,1032,0,0,4.003717307672792,2.0,1.0,3.109126351029606,2.0,10.0,4.0,5.0,100.61
1534,21297185,2014-03-26,26,106716,4.0,0.0,1032,0,0,4.003712454790713,2.0,2.0,2.8702082220799325,7.0,2.0,6.0,5.285714285714286,100.61
1535,21298204,2014-03-26,27,106716,2.0,0.0,1032,0,0,4.0011000526332285,2.0,5.0,2.8702082220799325,4.0,7.0,2.0,5.285714285714286,100.61
1537,21299622,2014-03-26,28,106716,1.0,0.0,1032,0,0,3.9971923702730288,6.0,2.0,3.2586880211286906,2.0,4.0,5.0,4.571428571428571,100.61
1539,21300862,2014-03-26,30,106716,1.0,0.0,1032,0,0,3.993294850935873,6.0,8.0,3.4364987719368973,1.0,2.0,6.0,3.857142857142857,100.61
1542,21304625,2014-03-26,34,106716,4.0,0.0,1032,0,0,3.9933035589216703,10.0,4.0,2.160246899469283,1.0,1.0,5.0,3.0,100.61
1545,21306622,2014-03-26,36,106716,3.0,0.0,1032,0,0,3.99201522745744,2.0,4.0,2.1157009420498123,4.0,1.0,1.0,3.142857142857143,100.61
1548,21356586,2014-03-27,24,106716,2.0,0.0,1032,0,0,3.989434896851925,7.0,6.0,1.2724180205606952,3.0,4.0,5.0,2.4285714285714284,101.25
1550,21359440,2014-03-27,26,106716,2.0,0.0,1032,0,0,3.986861242392867,4.0,1.0,1.069044967649686,2.0,3.0,3.0,2.142857142857143,101.25
1551,21360317,2014-03-27,27,106716,3.0,0.0,1032,0,0,3.985586227867812,2.0,4.0,1.1126972805283633,2.0,2.0,6.0,2.2857142857142856,101.25
1553,21361682,2014-03-27,28,106716,9.0,0.0,1032,0,0,3.992056439186692,1.0,2.0,2.6367367999823084,3.0,2.0,3.0,3.4285714285714284,101.25
1555,21362935,2014-03-27,30,106716,3.0,0.0,1032,0,0,3.990778015940317,1.0,7.0,2.4299715851758226,9.0,3.0,5.0,3.7142857142857135,101.25
1558,21366746,2014-03-27,34,106716,4.0,0.0,1032,0,0,3.990789884645671,4.0,2.0,2.4299715851758226,3.0,9.0,6.0,3.7142857142857135,101.25
1560,21368049,2014-03-27,35,106716,1.0,0.0,1032,0,0,3.986945681709108,3.0,3.0,2.6367367999823084,4.0,3.0,5.0,3.4285714285714284,101.25
1562,21368823,2014-03-27,36,106716,13.605467546210788,0.0,1032,0,0,3.999292949827853,2.0,3.0,4.546091756539204,1.0,4.0,2.0,5.086495363744398,101.25
1565,21418662,2014-03-28,24,106716,3.0,0.0,1032,0,0,3.998011805020381,2.0,2.0,4.447580872093957,13.605467546210788,1.0,2.0,5.229352506601542,101.73
1567,21421628,2014-03-28,26,106716,3.0,0.0,1032,0,0,3.996733940993466,3.0,6.0,4.447580872093957,3.0,13.605467546210788,5.0,5.229352506601542,101.73
1568,21422687,2014-03-28,27,106716,5.0,0.0,1032,0,0,3.998016889918027,9.0,1.0,4.1278517304201205,3.0,3.0,6.0,4.6579239351729695,101.73
1570,21424054,2014-03-28,28,106716,2.0,0.0,1032,0,0,3.99546514420932,3.0,8.0,4.211253775648513,5.0,3.0,3.0,4.515066792315827,101.73
1572,21425315,2014-03-28,30,106716,6.0,0.0,1032,0,0,3.9980219488723177,4.0,12.0,4.238243630656282,2.0,5.0,13.0,4.800781078030113,101.73
1574,21427405,2014-03-28,32,106716,2.0,0.0,1032,0,0,3.995476697982035,1.0,5.0,4.103491097790471,6.0,2.0,1.0,4.943638220887256,101.73
1576,21429139,2014-03-28,34,106716,6.0,0.0,1032,0,0,3.9980269820812944,13.605467546210788,1.0,1.7728105208558345,2.0,6.0,4.0,3.857142857142857,101.73
1578,21430448,2014-03-28,35,106716,2.0,0.0,1032,0,0,3.995488193031636,3.0,1.0,1.8898223650461337,6.0,2.0,4.0,3.7142857142857135,101.73
1580,21431202,2014-03-28,36,106716,7.0,0.0,1032,0,0,3.999301025273981,3.0,2.0,2.2146697055682822,2.0,6.0,3.0,4.285714285714286,101.73
1583,21484650,2014-03-29,24,106716,8.0,0.0,1032,0,0,4.004371619665269,5.0,2.0,2.627691364061218,7.0,2.0,2.0,4.714285714285714,101.73
1585,21487743,2014-03-29,26,106716,2.0,0.0,1032,0,0,4.00183444039987,2.0,2.0,2.627691364061218,8.0,7.0,1.0,4.714285714285714,101.73
1587,21488945,2014-03-29,27,106716,4.0,0.0,1032,0,0,4.001832121259036,6.0,6.0,2.5727509827123995,2.0,8.0,13.0,4.428571428571429,101.73
1589,21490487,2014-03-29,28,106716,4.0,0.0,1032,0,0,4.001829807974618,2.0,6.0,2.3603873774083297,4.0,2.0,3.0,4.714285714285714,101.73
1591,21491884,2014-03-29,30,106716,8.0,0.0,1032,0,0,4.006871636716138,6.0,10.0,2.645751311064591,4.0,4.0,6.0,5.0,101.73
1593,21494184,2014-03-29,32,106716,2.0,0.0,1032,0,0,4.004344090574178,2.0,2.0,2.645751311064591,8.0,4.0,6.0,5.0,101.73
1595,21496150,2014-03-29,34,106716,10.0,0.0,1032,0,0,4.011885796120626,7.0,7.0,3.2071349029490936,2.0,8.0,5.0,5.428571428571429,101.73
1597,21497537,2014-03-29,35,106716,4.0,0.0,1032,0,0,4.011870864215951,8.0,4.0,3.0237157840738185,10.0,2.0,4.0,4.857142857142857,101.73
1599,21498461,2014-03-29,36,106716,7.0,0.0,1032,0,0,4.015620085214426,2.0,2.0,2.81999662276056,4.0,10.0,3.0,5.571428571428571,101.73
1601,21522072,2014-03-29,51,106716,1.0,0.0,1032,0,0,4.011841112676563,4.0,1.0,3.287784027201881,7.0,4.0,1.0,5.142857142857143,101.73
1603,21552754,2014-03-30,24,106716,7.0,0.0,1032,0,0,4.015580986127531,4.0,1.0,3.309438162646488,1.0,7.0,3.0,5.571428571428571,101.73
1605,21555478,2014-03-30,26,106716,1.0,0.0,1032,0,0,4.011811509894872,8.0,4.0,3.505098327538656,7.0,1.0,8.0,4.571428571428571,101.73
1606,21556703,2014-03-30,27,106716,4.0,0.0,1032,0,0,4.011796763939946,2.0,3.0,3.338091841585121,1.0,7.0,5.0,4.857142857142857,101.73
1608,21558278,2014-03-30,28,106716,5.0,0.0,1032,0,0,4.013028937550994,10.0,2.0,2.478478796128209,4.0,1.0,3.0,4.142857142857143,101.73
1610,21559748,2014-03-30,30,106716,5.0,0.0,1032,0,0,4.014258042236484,4.0,2.0,2.4976179127511147,5.0,4.0,8.0,4.285714285714286,101.73
1612,21562006,2014-03-30,32,106716,5.0,0.0,1032,0,0,4.015484089447633,7.0,3.0,2.236067977499788,5.0,5.0,2.0,4.0,101.73
1614,21563995,2014-03-30,34,106716,5.0,0.0,1032,0,0,4.0167070905787545,1.0,9.0,1.8126539343499315,5.0,5.0,2.0,4.571428571428571,101.73
1616,21565308,2014-03-30,35,106716,4.0,0.0,1032,0,0,4.0166863621785325,7.0,3.0,1.4638501094227974,5.0,5.0,4.0,4.142857142857143,101.73
1618,21566201,2014-03-30,36,106716,13.605467546210788,0.0,1032,0,0,4.028568371080679,1.0,4.0,3.4112778652936004,4.0,5.0,1.0,5.943638220887256,101.73
1620,21589601,2014-03-30,51,106716,2.0,0.0,1032,0,0,4.026057766661024,4.0,1.0,3.674779457272976,13.605467546210788,4.0,1.0,5.6579239351729695,101.73
1622,21619649,2014-03-31,24,106716,8.0,0.0,1032,0,0,4.030969932586042,5.0,13.605467546210788,3.759227900797821,2.0,13.605467546210788,1.0,6.086495363744398,101.57
1624,21622547,2014-03-31,26,106716,3.0,0.0,1032,0,0,4.029697130200133,5.0,3.0,3.927792411019405,8.0,2.0,8.0,5.800781078030113,101.57
1625,21623676,2014-03-31,27,106716,7.0,0.0,1032,0,0,4.033359649151797,5.0,3.0,3.932572662198389,3.0,8.0,8.0,6.086495363744398,101.57
1627,21625090,2014-03-31,28,106716,2.0,0.0,1032,0,0,4.030855511652842,5.0,5.0,4.2234272093797,7.0,3.0,8.0,5.6579239351729695,101.57
1629,21626416,2014-03-31,30,106716,2.0,0.0,1032,0,0,4.028357534393736,4.0,2.0,4.417470836101357,2.0,7.0,4.0,5.372209649458684,101.57
1631,21628676,2014-03-31,32,106716,3.0,0.0,1032,0,0,4.027094195899395,13.605467546210788,6.0,2.5448360411214046,2.0,2.0,3.0,3.857142857142857,101.57
1633,21630578,2014-03-31,34,106716,6.0,0.0,1032,0,0,4.02951493921731,2.0,2.0,2.5071326821120343,3.0,2.0,4.0,4.428571428571429,101.57
1635,21631928,2014-03-31,35,106716,8.0,0.0,1032,0,0,4.034380729732975,8.0,6.0,2.5071326821120343,6.0,3.0,3.0,4.428571428571429,101.57
1637,21632797,2014-03-31,36,106716,7.0,0.0,1032,0,0,4.03801061868067,3.0,2.0,2.581988897471613,8.0,6.0,4.0,5.0,101.57
1639,21655135,2014-03-31,51,106716,4.0,0.0,1032,0,0,4.037964150931672,7.0,7.0,2.439750182371333,7.0,8.0,7.0,4.571428571428571,101.57
