,id,date,store_nbr,item_nbr,unit_sales,onpromotion,class,outlier_flag,holiday_flag,expanding_mean,lag_7,lag_30,rolling_std_7,lag_1,lag_2,lag_12,rolling_mean_7,dcoilwtico
1370,20690062,2014-03-16,51,1158720,10.0,0.0,1040,0,0,39.17061720654151,17.0,28.0,43.87482193696047,37.0,30.0,21.0,42.0,99.23
1372,20719387,2014-03-17,24,1158720,7.0,0.0,1040,0,0,39.12378952501816,33.0,4.0,45.82108061330959,10.0,37.0,121.0,38.285714285714285,98.43
1374,20721920,2014-03-17,26,1158720,10.0,0.0,1040,0,0,39.08145843559225,36.0,16.0,47.07390339617449,7.0,10.0,19.0,34.57142857142857,98.43
1376,20723235,2014-03-17,27,1158720,11.0,0.0,1040,0,0,39.04070160186861,10.0,12.0,46.98834708632288,10.0,7.0,33.0,34.714285714285715,98.43
1378,20724624,2014-03-17,28,1158720,27.0,0.0,1040,0,0,39.02325130969199,138.0,12.0,12.102734834580785,11.0,10.0,1.0,18.857142857142858,98.43
1380,20725610,2014-03-17,30,1158720,28.0,0.0,1040,0,0,39.00729870287623,30.0,13.0,11.816050423852817,27.0,11.0,15.0,18.571428571428573,98.43
1382,20727737,2014-03-17,32,1158720,8.0,0.0,1040,0,0,38.96249046775646,37.0,3.0,9.034326074424802,28.0,27.0,4.0,14.428571428571429,98.43
1384,20729898,2014-03-17,34,1158720,48.0,0.0,1040,0,0,38.97553160705263,10.0,46.0,15.225292240528868,8.0,28.0,9.0,19.857142857142858,98.43
1386,20730833,2014-03-17,35,1158720,26.0,0.0,1040,0,0,38.95683487563036,7.0,70.0,14.210995072561454,48.0,8.0,27.0,22.571428571428573,98.43
1388,20731990,2014-03-17,36,1158720,62.0,0.0,1040,0,0,38.98999050890284,10.0,26.0,19.244046698481043,26.0,48.0,20.0,30.0,98.43
1391,20782619,2014-03-18,24,1158720,11.0,0.0,1040,0,0,38.94977500529809,11.0,1.0,19.244046698481043,62.0,26.0,14.0,30.0,100.08
1393,20785080,2014-03-18,26,1158720,2.0,0.0,1040,0,0,38.89676241562048,27.0,11.0,22.014064768212,11.0,62.0,209.0,26.428571428571427,100.08
1395,20786335,2014-03-18,27,1158720,5.0,0.0,1040,0,0,38.84819971874996,28.0,36.0,23.41245089995582,2.0,11.0,54.0,23.142857142857142,100.08
1397,20787730,2014-03-18,28,1158720,30.0,0.0,1040,0,0,38.83554135005361,8.0,3.0,22.49973544817984,5.0,2.0,67.0,26.285714285714285,100.08
1398,20788770,2014-03-18,30,1158720,11.0,0.0,1040,0,0,38.7957762909821,48.0,26.0,20.832666655999294,30.0,5.0,5.0,21.0,100.08
1400,20790936,2014-03-18,32,1158720,22.0,0.0,1040,0,0,38.77181655304918,26.0,11.0,20.72725374040257,11.0,30.0,12.0,20.428571428571427,100.08
1402,20793137,2014-03-18,34,1158720,97.0,0.0,1040,0,0,38.854762683315485,62.0,12.0,33.009378176800496,22.0,11.0,29.0,25.428571428571427,100.08
1404,20794106,2014-03-18,35,1158720,45.0,0.0,1040,0,0,38.863504130423145,11.0,122.0,33.03389312869558,97.0,22.0,7.0,30.285714285714285,100.08
1406,20795250,2014-03-18,36,1158720,56.0,0.0,1040,0,0,38.88784574387425,2.0,80.0,31.601687718643337,45.0,97.0,10.0,38.0,100.08
1408,20816927,2014-03-18,51,1158720,4.0,0.0,1040,0,0,38.83835943785457,5.0,37.0,31.77750027628841,56.0,45.0,92.0,37.85714285714285,100.08
1410,20845700,2014-03-19,24,1158720,7.0,0.0,1040,0,0,38.79326261145534,30.0,8.0,33.84699466155059,4.0,56.0,55.0,34.57142857142857,100.71
1412,20848244,2014-03-19,26,1158720,4.0,0.0,1040,0,0,38.74405007593702,11.0,9.0,34.75081362528126,7.0,4.0,80.0,33.57142857142857,100.71
1414,20849571,2014-03-19,27,1158720,16.0,0.0,1040,0,0,38.711925711422985,22.0,2.0,35.155437159915216,4.0,7.0,4.0,32.714285714285715,100.71
1416,20850946,2014-03-19,28,1158720,20.0,0.0,1040,0,0,38.68553371465088,97.0,17.0,20.80636349544885,16.0,4.0,29.0,21.714285714285715,100.71
1418,20851927,2014-03-19,30,1158720,5.0,0.0,1040,0,0,38.63808930096827,45.0,33.0,18.73499399519477,20.0,16.0,3.0,16.0,100.71
1420,20853945,2014-03-19,32,1158720,24.0,0.0,1040,0,0,38.617501271009104,56.0,36.0,8.40351400421462,5.0,20.0,12.0,11.428571428571429,100.71
1422,20856076,2014-03-19,34,1158720,63.0,0.0,1040,0,0,38.65174635349364,4.0,10.0,20.538001942971672,24.0,5.0,61.0,19.857142857142858,100.71
1424,20856989,2014-03-19,35,1158720,35.0,0.0,1040,0,0,38.64662468960375,7.0,138.0,20.3423087138483,63.0,24.0,17.0,23.857142857142858,100.71
1426,20858054,2014-03-19,36,1158720,25.0,0.0,1040,0,0,38.62751176987041,4.0,30.0,18.37959531136387,35.0,63.0,26.0,26.857142857142858,100.71
1427,20880052,2014-03-19,51,1158720,1.0,0.0,1040,0,0,38.57488587928318,16.0,37.0,20.597040934029337,25.0,35.0,69.0,24.714285714285715,100.71
1429,20908449,2014-03-20,24,1158720,13.0,0.0,1040,0,0,38.53916676492664,20.0,10.0,21.029457797054118,1.0,25.0,29.0,23.714285714285715,99.68
1432,20912102,2014-03-20,27,1158720,5.0,0.0,1040,0,0,38.49238968436189,5.0,7.0,21.029457797054118,13.0,1.0,24.0,23.714285714285715,99.68
1434,20913422,2014-03-20,28,1158720,13.0,0.0,1040,0,0,38.45688496335303,24.0,10.0,21.412057128547342,5.0,13.0,6.0,22.142857142857142,99.68
1436,20914415,2014-03-20,30,1158720,12.0,0.0,1040,0,0,38.420088183153645,63.0,11.0,11.639423975273624,13.0,5.0,4.0,14.857142857142858,99.68
1438,20916505,2014-03-20,32,1158720,9.0,0.0,1040,0,0,38.37922694956593,35.0,27.0,7.581305327987663,12.0,13.0,6.0,11.142857142857142,99.68
1440,20918702,2014-03-20,34,1158720,141.0,0.0,1040,0,0,38.52155811884531,25.0,28.0,50.15547256851852,9.0,12.0,32.0,27.714285714285715,99.68
1442,20919641,2014-03-20,35,1158720,32.0,0.0,1040,0,0,38.51252548987185,1.0,8.0,48.7525335117008,141.0,9.0,12.0,32.142857142857146,99.68
1444,20920736,2014-03-20,36,1158720,32.0,0.0,1040,0,0,38.503517847423886,13.0,48.0,48.03272693844108,32.0,141.0,21.0,34.857142857142854,99.68
1446,20971357,2014-03-21,24,1158720,6.0,0.0,1040,0,0,38.45862348575618,5.0,26.0,47.9305052480497,32.0,32.0,64.0,35.0,99.97
1449,20975296,2014-03-21,27,1158720,5.0,0.0,1040,0,0,38.41247366025858,13.0,62.0,48.63273441975932,6.0,32.0,21.0,33.857142857142854,99.97
1451,20976607,2014-03-21,28,1158720,21.0,0.0,1040,0,0,38.3884895367596,12.0,11.0,48.07434718374076,5.0,6.0,34.0,35.142857142857146,99.97
1452,20977587,2014-03-21,30,1158720,14.0,0.0,1040,0,0,38.35494278361413,9.0,2.0,47.65650907423711,21.0,5.0,9.0,35.857142857142854,99.97
1454,20979643,2014-03-21,32,1158720,12.0,0.0,1040,0,0,38.318740939131146,141.0,5.0,11.282097069503456,14.0,21.0,3.0,17.428571428571427,99.97
1456,20981831,2014-03-21,34,1158720,52.0,0.0,1040,0,0,38.33750809833673,32.0,30.0,16.780090243244018,12.0,14.0,2.0,20.285714285714285,99.97
1458,20982778,2014-03-21,35,1158720,23.0,0.0,1040,0,0,38.31649781327051,32.0,11.0,16.062378404208527,52.0,12.0,9.0,19.0,99.97
1460,20983891,2014-03-21,36,1158720,40.0,0.0,1040,0,0,38.318800825837855,6.0,22.0,16.607514076751787,23.0,52.0,4.0,23.857142857142858,99.97
1463,21036965,2014-03-22,24,1158720,13.0,0.0,1040,0,0,38.2842123001195,5.0,97.0,15.318833724100925,40.0,23.0,2.0,25.0,99.97
1465,21039734,2014-03-22,26,1158720,4.0,0.0,1040,0,0,38.23743984131988,21.0,45.0,17.280597432352636,13.0,40.0,7.0,22.571428571428573,99.97
1466,21041092,2014-03-22,27,1158720,7.0,0.0,1040,0,0,38.19488202137258,14.0,56.0,18.044917501031485,4.0,13.0,86.0,21.571428571428573,99.97
1468,21042573,2014-03-22,28,1158720,26.0,0.0,1040,0,0,38.17829034515302,12.0,4.0,17.57704130257325,7.0,4.0,26.0,23.571428571428573,99.97
1470,21043681,2014-03-22,30,1158720,75.0,0.0,1040,0,0,38.22831984196667,52.0,7.0,24.545390411973,26.0,7.0,31.0,26.857142857142858,99.97
1472,21045919,2014-03-22,32,1158720,16.0,0.0,1040,0,0,38.19815929944026,23.0,4.0,24.869181540134687,75.0,26.0,1.0,25.857142857142858,99.97
1474,21048192,2014-03-22,34,1158720,92.0,0.0,1040,0,0,38.27106152261175,40.0,16.0,35.35399216361213,16.0,75.0,7.0,33.285714285714285,99.97
1477,21050393,2014-03-22,36,1158720,21.0,0.0,1040,0,0,38.247690668048,13.0,20.0,34.712424014354966,92.0,16.0,9.0,34.42857142857143,99.97
1478,21074040,2014-03-22,51,1158720,1.0,0.0,1040,0,0,38.197355950929015,4.0,5.0,35.16627171974096,21.0,92.0,4.0,34.0,99.97
1480,21104107,2014-03-23,24,1158720,7.0,0.0,1040,0,0,38.15525425598849,7.0,24.0,35.16627171974096,1.0,21.0,23.0,34.0,99.97
1482,21106644,2014-03-23,26,1158720,13.0,0.0,1040,0,0,38.12135229607476,26.0,63.0,35.992724132471224,7.0,1.0,15.0,32.142857142857146,99.97
1484,21108077,2014-03-23,27,1158720,9.0,0.0,1040,0,0,38.08215801303832,75.0,35.0,31.22346492471242,13.0,7.0,18.0,22.714285714285715,99.97
1485,21109613,2014-03-23,28,1158720,41.0,0.0,1040,0,0,38.08607984366596,16.0,25.0,31.752765158928767,9.0,13.0,22.0,26.285714285714285,99.97
1486,21110695,2014-03-23,30,1158720,11.0,0.0,1040,0,0,38.04972268951339,92.0,1.0,13.085797462825075,41.0,9.0,14.0,14.714285714285714,99.97
1488,21112889,2014-03-23,32,1158720,16.0,0.0,1040,0,0,38.02016542049259,21.0,13.0,12.819256348685643,11.0,41.0,28.0,14.0,99.97
1490,21115067,2014-03-23,34,1158720,87.0,0.0,1040,0,0,38.08573414148256,1.0,5.0,29.12452738222684,16.0,11.0,4.0,26.285714285714285,99.97
1492,21116088,2014-03-23,35,1158720,30.0,0.0,1040,0,0,38.07492433648058,7.0,13.0,27.85592182916169,87.0,16.0,16.0,29.571428571428573,99.97
1494,21117206,2014-03-23,36,1158720,53.0,0.0,1040,0,0,38.09485100625831,13.0,12.0,27.992345892608128,30.0,87.0,12.0,35.285714285714285,99.97
1495,21140571,2014-03-23,51,1158720,6.0,0.0,1040,0,0,38.052057871583294,9.0,9.0,28.4805698177344,53.0,30.0,12.0,34.857142857142854,99.97
1497,21169493,2014-03-24,24,1158720,2.0,0.0,1040,1,0,38.00405246829224,41.0,141.0,30.798886807341177,6.0,53.0,13.0,29.285714285714285,100.05
1499,21171982,2014-03-24,26,1158720,5.0,0.0,1040,1,0,37.96016410064824,11.0,32.0,31.468805415612778,2.0,6.0,3.0,28.428571428571427,100.05
1501,21173239,2014-03-24,27,1158720,20.0,0.0,1040,1,0,37.9363126210989,16.0,32.0,31.24099870362639,5.0,2.0,46.0,29.0,100.05
1503,21174632,2014-03-24,28,1158720,276.04340368747046,0.0,1040,1,0,38.25210451906491,87.0,6.0,98.67209943143445,20.0,5.0,70.0,56.00620052678149,100.05
1505,21175649,2014-03-24,30,1158720,4.0,0.0,1040,1,0,38.20673749321184,30.0,5.0,100.29028719676906,276.04340368747046,20.0,26.0,52.29191481249578,100.05
1507,21177766,2014-03-24,32,1158720,3.0,0.0,1040,1,0,38.16016773462294,53.0,21.0,101.99746635755976,4.0,276.04340368747046,1.0,45.14905766963864,100.05
1509,21179921,2014-03-24,34,1158720,90.0,0.0,1040,1,0,38.22864835848737,6.0,14.0,101.56431227853444,3.0,4.0,11.0,57.14905766963864,100.05
1510,21180906,2014-03-24,35,1158720,47.0,0.0,1040,1,0,38.24022006249992,2.0,12.0,98.88053083318675,90.0,3.0,36.0,63.57762909821007,100.05
1512,21182017,2014-03-24,36,1158720,28.0,0.0,1040,1,0,38.22672833646237,5.0,52.0,96.97337598539411,47.0,90.0,3.0,66.86334338392435,100.05
1514,21232623,2014-03-25,24,1158720,7.0,0.0,1040,0,0,38.18564053601966,20.0,23.0,98.13792842293176,28.0,47.0,26.0,65.0062005267815,99.66
1517,21236149,2014-03-25,27,1158720,9.0,0.0,1040,0,0,38.14728884017732,276.04340368747046,40.0,32.142539680971794,7.0,28.0,11.0,26.857142857142858,99.66
1519,21237520,2014-03-25,28,1158720,22.0,0.0,1040,0,0,38.12609817240806,4.0,13.0,30.69667269079344,9.0,7.0,12.0,29.428571428571427,99.66
1521,21238557,2014-03-25,30,1158720,24.0,0.0,1040,0,0,38.10758428227384,3.0,4.0,28.64063047989174,22.0,9.0,122.0,32.42857142857143,99.66
1523,21240654,2014-03-25,32,1158720,19.0,0.0,1040,0,0,38.0825743552028,90.0,7.0,13.338094388058238,24.0,22.0,80.0,22.285714285714285,99.66
1525,21242798,2014-03-25,34,1158720,31.0,0.0,1040,0,0,38.07331608807182,47.0,26.0,9.092121131323276,19.0,24.0,37.0,20.0,99.66
1527,21243751,2014-03-25,35,1158720,29.0,0.0,1040,0,0,38.061471027904624,28.0,75.0,9.24533344321226,31.0,19.0,8.0,20.142857142857142,99.66
1529,21244872,2014-03-25,36,1158720,40.0,0.0,1040,0,0,38.06399844507815,7.0,16.0,9.822229404579156,29.0,31.0,9.0,24.857142857142858,99.66
1531,21266672,2014-03-25,51,1158720,3.0,0.0,1040,0,0,38.01834219710279,9.0,92.0,11.547005383792037,40.0,29.0,2.0,24.0,99.66
1533,21295343,2014-03-26,24,1158720,14.0,0.0,1040,0,0,37.98710898228211,22.0,21.0,12.15769401693893,3.0,40.0,17.0,22.857142857142858,100.61
1536,21299111,2014-03-26,27,1158720,8.0,0.0,1040,0,0,37.94816468490252,24.0,1.0,13.352367366340058,14.0,3.0,33.0,20.571428571428573,100.61
1538,21300454,2014-03-26,28,1158720,12.0,0.0,1040,0,0,37.914509477788506,19.0,7.0,13.745995087747175,8.0,14.0,36.0,19.571428571428573,100.61
1540,21301407,2014-03-26,30,1158720,6.0,0.0,1040,0,0,37.87316943960485,31.0,13.0,13.52774925846825,12.0,8.0,10.0,16.0,100.61
1541,21303380,2014-03-26,32,1158720,9.0,0.0,1040,0,0,37.83581734459889,29.0,9.0,12.388550781918704,6.0,12.0,138.0,13.142857142857142,100.61
1543,21305492,2014-03-26,34,1158720,107.0,0.0,1040,0,0,37.9251767537144,40.0,41.0,37.34396107232624,9.0,6.0,30.0,22.714285714285715,100.61
1544,21306387,2014-03-26,35,1158720,56.0,0.0,1040,0,0,37.94849910629025,3.0,11.0,38.0469634605893,107.0,9.0,37.0,30.285714285714285,100.61
1546,21307414,2014-03-26,36,1158720,37.0,0.0,1040,0,0,37.947276813627504,14.0,16.0,37.39365874430722,56.0,107.0,10.0,33.57142857142857,100.61
1547,21329487,2014-03-26,51,1158720,4.0,0.0,1040,0,0,37.90358662467818,8.0,87.0,37.8769938969113,37.0,56.0,7.0,33.0,100.61
1549,21357600,2014-03-27,24,1158720,7.0,0.0,1040,0,0,37.86386479097036,12.0,30.0,38.38278383908708,4.0,37.0,10.0,32.285714285714285,101.25
1552,21361197,2014-03-27,27,1158720,7.0,0.0,1040,0,0,37.82424493886385,6.0,53.0,38.27034161879192,7.0,4.0,11.0,32.42857142857143,101.25
1554,21362538,2014-03-27,28,1158720,17.0,0.0,1040,0,0,37.79754718894223,9.0,6.0,37.56708285568236,7.0,7.0,27.0,33.57142857142857,101.25
1556,21363515,2014-03-27,30,1158720,7.0,0.0,1040,0,0,37.75811370982707,107.0,2.0,19.80500177324109,17.0,7.0,28.0,19.285714285714285,101.25
1557,21365525,2014-03-27,32,1158720,110.0,0.0,1040,0,0,37.85049463858688,56.0,5.0,38.33623177448007,7.0,17.0,8.0,27.0,101.25
1559,21367637,2014-03-27,34,1158720,154.0,0.0,1040,0,0,37.99883372589392,37.0,20.0,61.7676136437056,110.0,7.0,48.0,43.71428571428572,101.25
1561,21368570,2014-03-27,35,1158720,66.0,0.0,1040,0,0,38.03454949920273,4.0,276.04340368747046,59.528304592177314,154.0,110.0,26.0,52.57142857142857,101.25
1563,21369653,2014-03-27,36,1158720,43.0,0.0,1040,0,0,38.04087491385343,7.0,4.0,56.4083749269978,66.0,154.0,62.0,57.71428571428572,101.25
1564,21391056,2014-03-27,51,1158720,5.0,0.0,1040,0,0,37.99883817732181,7.0,3.0,56.71230655056896,43.0,66.0,11.0,57.42857142857143,101.25
1566,21419702,2014-03-28,24,1158720,7.0,0.0,1040,0,0,37.95944956464415,17.0,90.0,58.011493114152174,5.0,43.0,2.0,56.0,101.73
1569,21423570,2014-03-28,27,1158720,9.0,0.0,1040,0,0,37.92269899413064,7.0,47.0,57.73420212697226,7.0,5.0,5.0,56.285714285714285,101.73
1571,21424920,2014-03-28,28,1158720,14.0,0.0,1040,0,0,37.892378716571535,110.0,28.0,54.138270945352254,9.0,7.0,30.0,42.57142857142857,101.73
1573,21425879,2014-03-28,30,1158720,12.0,0.0,1040,0,0,37.85960355363917,154.0,7.0,23.17839716714864,14.0,9.0,11.0,22.285714285714285,101.73
1575,21427890,2014-03-28,32,1158720,30.0,0.0,1040,0,0,37.84966726596073,66.0,9.0,14.064477374204571,12.0,14.0,22.0,17.142857142857142,101.73
1577,21430025,2014-03-28,34,1158720,49.0,0.0,1040,0,0,37.86374596890775,43.0,22.0,15.958278938114075,30.0,12.0,97.0,18.0,101.73
1579,21430963,2014-03-28,35,1158720,32.0,0.0,1040,0,0,37.85635158559261,5.0,24.0,15.55022584432499,49.0,30.0,45.0,21.857142857142858,101.73
1581,21432038,2014-03-28,36,1158720,42.0,0.0,1040,0,0,37.86157028636642,7.0,19.0,15.603723609324154,32.0,49.0,56.0,26.857142857142858,101.73
1582,21454443,2014-03-28,51,1158720,1.0,0.0,1040,0,0,37.81520353128924,9.0,31.0,17.327379929986087,42.0,32.0,4.0,25.714285714285715,101.73
1584,21485735,2014-03-29,24,1158720,14.0,0.0,1040,0,0,37.785284933888114,14.0,29.0,17.327379929986087,1.0,42.0,7.0,25.714285714285715,101.73
1586,21488545,2014-03-29,26,1158720,28.0,0.0,1040,0,0,37.77300728654321,12.0,40.0,16.237815945091146,14.0,1.0,4.0,28.0,101.73
1588,21489950,2014-03-29,27,1158720,13.0,0.0,1040,0,0,37.74196341776308,30.0,3.0,17.135315801555482,28.0,14.0,16.0,25.571428571428573,101.73
1590,21491435,2014-03-29,28,1158720,32.0,0.0,1040,0,0,37.73477698044423,49.0,14.0,14.2176952120534,13.0,28.0,20.0,23.142857142857142,101.73
1592,21492506,2014-03-29,30,1158720,200.0,0.0,1040,0,0,37.93760850921868,32.0,8.0,68.77603403179663,32.0,13.0,5.0,47.142857142857146,101.73
1594,21494749,2014-03-29,32,1158720,22.0,0.0,1040,0,0,37.91771137000617,42.0,12.0,69.43753616432123,200.0,32.0,24.0,44.285714285714285,101.73
1596,21497102,2014-03-29,34,1158720,9.0,0.0,1040,0,0,37.88165437328546,1.0,6.0,68.66793803723617,22.0,200.0,63.0,45.42857142857143,101.73
1598,21498164,2014-03-29,35,1158720,29.0,0.0,1040,0,0,37.87059378253417,14.0,9.0,67.7516473178749,9.0,22.0,35.0,47.57142857142857,101.73
1600,21499380,2014-03-29,36,1158720,28.0,0.0,1040,0,0,37.8583169245957,28.0,107.0,67.7516473178749,29.0,9.0,25.0,47.57142857142857,101.73
1602,21523198,2014-03-29,51,1158720,3.0,0.0,1040,0,0,37.81501466754651,13.0,56.0,68.700869891214,28.0,29.0,1.0,46.142857142857146,101.73
1604,21553754,2014-03-30,24,1158720,5.0,0.0,1040,0,0,37.77430124984484,32.0,37.0,70.36503460695579,3.0,28.0,13.0,42.285714285714285,101.73
1607,21557715,2014-03-30,27,1158720,14.0,0.0,1040,0,0,37.7448411491635,200.0,4.0,10.73490080243327,5.0,3.0,5.0,15.714285714285714,101.73
1609,21559264,2014-03-30,28,1158720,44.0,0.0,1040,0,0,37.75258268239473,22.0,7.0,15.181442305531386,14.0,5.0,13.0,18.857142857142858,101.73
1611,21560375,2014-03-30,30,1158720,17.0,0.0,1040,0,0,37.72693054063652,9.0,7.0,14.60593486680401,44.0,14.0,12.0,20.0,101.73
1613,21562604,2014-03-30,32,1158720,15.0,0.0,1040,0,0,37.69887260169746,29.0,17.0,14.118545723031136,17.0,44.0,9.0,18.0,101.73
1615,21564890,2014-03-30,34,1158720,129.0,0.0,1040,0,0,37.81145105718242,28.0,7.0,44.64622844413292,15.0,17.0,141.0,32.42857142857143,101.73
1617,21565915,2014-03-30,35,1158720,50.0,0.0,1040,0,0,37.82646158543712,3.0,110.0,42.98615502472295,129.0,15.0,32.0,39.142857142857146,101.73
1619,21567084,2014-03-30,36,1158720,37.0,0.0,1040,0,0,37.825445027521454,5.0,154.0,40.37207898913248,50.0,129.0,32.0,43.71428571428572,101.73
1621,21590723,2014-03-30,51,1158720,2.0,0.0,1040,0,0,37.78143342429354,14.0,66.0,42.06344414492617,37.0,50.0,6.0,42.0,101.73
1623,21620673,2014-03-31,24,1158720,10.0,0.0,1040,0,0,37.747345775920174,44.0,43.0,43.72424411936144,2.0,37.0,5.0,37.142857142857146,101.57
1626,21624598,2014-03-31,27,1158720,6.0,0.0,1040,0,0,37.70843971492027,17.0,5.0,44.75435599975013,10.0,2.0,21.0,35.57142857142857,101.57
1628,21625997,2014-03-31,28,1158720,24.0,0.0,1040,0,0,37.69166071894118,15.0,7.0,44.190604474362125,6.0,10.0,14.0,36.85714285714285,101.57
1630,21627047,2014-03-31,30,1158720,6.0,0.0,1040,0,0,37.65291785742658,129.0,9.0,18.33679620975494,24.0,6.0,12.0,19.285714285714285,101.57
1632,21629218,2014-03-31,32,1158720,3.0,0.0,1040,0,0,37.61060660241141,50.0,14.0,13.062122630684296,6.0,24.0,52.0,12.571428571428571,101.57
1634,21631499,2014-03-31,34,1158720,68.0,0.0,1040,0,0,37.647666838262126,37.0,12.0,23.6713610367744,3.0,6.0,23.0,17.0,101.57
1636,21632526,2014-03-31,35,1158720,40.0,0.0,1040,0,0,37.65053204308762,2.0,30.0,24.012893362088544,68.0,3.0,40.0,22.428571428571427,101.57
1638,21633670,2014-03-31,36,1158720,71.0,0.0,1040,0,0,37.69110317198898,10.0,49.0,29.248524586313405,40.0,68.0,13.0,31.142857142857142,101.57
